timesteps,loss
11236,15.146825790405273
11237,9.117365837097168
11238,9.117365837097168
11239,9.117365837097168
11240,9.117365837097168
11241,12.204734802246094
11242,12.204734802246094
11243,12.204734802246094
11244,12.204734802246094
11245,12.146690368652344
11246,12.146690368652344
11247,12.146690368652344
11248,12.146690368652344
11249,0.07418622076511383
11250,0.07418622076511383
11251,0.07418622076511383
11252,0.07418622076511383
11253,6.072254657745361
11254,6.072254657745361
11255,6.072254657745361
11256,6.072254657745361
11257,12.006793022155762
11258,12.006793022155762
11259,12.006793022155762
11260,12.006793022155762
11261,12.160968780517578
11262,12.160968780517578
11263,12.160968780517578
11264,12.160968780517578
11265,18.152542114257812
11266,18.152542114257812
11267,18.152542114257812
11268,18.152542114257812
11269,6.088085651397705
11270,6.088085651397705
11271,6.088085651397705
11272,6.088085651397705
11273,6.125369071960449
11274,6.125369071960449
11275,6.125369071960449
11276,6.125369071960449
11277,6.177324295043945
11278,6.177324295043945
11281,12.180404663085938
11282,12.180404663085938
11283,12.180404663085938
11284,12.180404663085938
11285,12.074304580688477
11286,12.074304580688477
11287,12.074304580688477
